polit,politLabel,positionLabel,genderLabel,birthyear,deathyear,partyLabel
http://www.wikidata.org/entity/Q7364341,Ron Russell,member of the Nova Scotia House of Assembly,male,1926,2019,Progressive Conservative Association of Nova Scotia
http://www.wikidata.org/entity/Q7364428,Ron Stevens,member of Alberta Legislative Assembly,male,1949,2014,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7364470,Ron Tesolin,member of Alberta Legislative Assembly,male,1940,1986,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7364501,Ron Van Horne,member of the Ontario Provincial Parliament,male,1932,2017,Ontario Liberal Party
http://www.wikidata.org/entity/Q7364642,Ronald Ansley,member of Alberta Legislative Assembly,male,1908,1965,Alberta Social Credit Party
http://www.wikidata.org/entity/Q7364895,Ronald Glen Hodgson,member of the Ontario Provincial Parliament,male,1926,1996,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7365109,Ronald McLelland,member of the House of Commons of Canada,male,1926,2014,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q7365124,Ronald Moore,member of the House of Commons of Canada,male,1911,2003,Co-operative Commonwealth Federation
http://www.wikidata.org/entity/Q7365124,Ronald Moore,member of the House of Commons of Canada,male,1913,2003,Co-operative Commonwealth Federation
http://www.wikidata.org/entity/Q7365129,Ronald Moore,member of Alberta Legislative Assembly,male,1925,2010,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7365301,Ronald Stewart,member of the House of Commons of Canada,male,1927,2022,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q7365374,Ronald Wallace,member of the Nova Scotia House of Assembly,male,1916,2008,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q7366838,Rork Scott Ferguson,member of the House of Commons of Canada,male,1884,1955,Liberal Party of Canada
http://www.wikidata.org/entity/Q7367517,Roscoe Lewis Robson,member of the Ontario Provincial Parliament,male,1897,1964,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7369193,Ross Belsher,member of the House of Commons of Canada,male,1933,2003,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q7369313,Ross Ellis,member of Alberta Legislative Assembly,male,1915,1983,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7369363,Ross Gray,member of the House of Commons of Canada,male,1897,1968,Liberal Party of Canada
http://www.wikidata.org/entity/Q7369704,Ross Whicher,member of the Ontario Provincial Parliament,male,1918,2002,Liberal Party of Canada
http://www.wikidata.org/entity/Q7369704,Ross Whicher,member of the House of Commons of Canada,male,1918,2002,Liberal Party of Canada
http://www.wikidata.org/entity/Q7369725,Ross Young,member of the Legislative Assembly of Prince Edward Island,male,1962,2021,Prince Edward Island Liberal Party
http://www.wikidata.org/entity/Q7371637,Rouville Beaudry,Member of the National Assembly of Quebec,male,1904,1997,Action libérale nationale
http://www.wikidata.org/entity/Q7372540,Roy Bailey,member of the House of Commons of Canada,male,1928,2018,Conservative Party of Canada
http://www.wikidata.org/entity/Q7372540,Roy Bailey,Member of the Legislative Assembly of Saskatchewan,male,1928,2018,Conservative Party of Canada
http://www.wikidata.org/entity/Q7372596,Roy Brassard,member of Alberta Legislative Assembly,male,1930,2008,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7372731,Roy Davidson,member of Alberta Legislative Assembly,male,1906,1999,Alberta Social Credit Party
http://www.wikidata.org/entity/Q7372764,Roy Edgar Nelson,Member of the Legislative Assembly of Saskatchewan,male,1925,2012,Saskatchewan Liberal Party
http://www.wikidata.org/entity/Q7372769,Roy Ells,member of Alberta Legislative Assembly,male,1914,1979,Alberta Social Credit Party
http://www.wikidata.org/entity/Q7372812,Roy Fournier,Member of the National Assembly of Quebec,male,1921,1991,Parti libéral du Québec
http://www.wikidata.org/entity/Q7373038,Roy Knight,member of the House of Commons of Canada,male,1891,1971,Co-operative Commonwealth Federation
http://www.wikidata.org/entity/Q7373323,Roy S. Lee,member of Alberta Legislative Assembly,male,1887,1972,Alberta Social Credit Party
http://www.wikidata.org/entity/Q7374918,Royal Theodore Graham,member of the House of Commons of Canada,male,1887,1965,Liberal Party of Canada
http://www.wikidata.org/entity/Q7375163,Royce Frith,member of the Senate of Canada,male,1923,2005,Liberal Party of Canada
http://www.wikidata.org/entity/Q7377422,Rudolph Hennig,member of Alberta Legislative Assembly,male,1886,1969,United Farmers of Alberta
http://www.wikidata.org/entity/Q7377473,Rudolph Zander,member of Alberta Legislative Assembly,male,1916,1996,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7378016,Rufus Carter,member of the Nova Scotia House of Assembly,male,1866,1932,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q7378021,Rufus Curry,member of the Senate of Canada,male,1859,1934,Liberal Party of Canada
http://www.wikidata.org/entity/Q7378075,Rufus Nelson England,Member of the National Assembly of Quebec,male,1851,1911,Conservative Party of Quebec
http://www.wikidata.org/entity/Q7378101,Rufus Stephenson,member of the House of Commons of Canada,male,1835,1901,Conservative Party of Canada
http://www.wikidata.org/entity/Q7380274,Rupert Davies,member of the Senate of Canada,male,1879,1967,Liberal Party of Canada
http://www.wikidata.org/entity/Q7380329,Rupert Mearse Wells,member of the Ontario Provincial Parliament,male,1835,1902,Liberal Party of Canada
http://www.wikidata.org/entity/Q7380329,Rupert Mearse Wells,member of the House of Commons of Canada,male,1835,1902,Liberal Party of Canada
http://www.wikidata.org/entity/Q7381215,Russ Ramsay,member of the Ontario Provincial Parliament,male,1928,2003,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7381564,Russell Honey,member of the House of Commons of Canada,male,1921,2007,Liberal Party of Canada
http://www.wikidata.org/entity/Q7381666,Russell MacEwan,member of the House of Commons of Canada,male,1925,2008,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q7381716,Russell Paulley,Minister of Government Services,male,1909,1984,Co-operative Commonwealth Federation (Manitoba Section)
http://www.wikidata.org/entity/Q7381716,Russell Paulley,Minister of Labour and Immigration,male,1909,1984,Co-operative Commonwealth Federation (Manitoba Section)
http://www.wikidata.org/entity/Q7381716,Russell Paulley,Member of the Executive Council of Manitoba,male,1909,1984,Co-operative Commonwealth Federation (Manitoba Section)
http://www.wikidata.org/entity/Q7381744,Russell Reinke,member of the House of Commons of Canada,male,1921,2004,Liberal Party of Canada
http://www.wikidata.org/entity/Q7381753,Russell Rowe,member of the Ontario Provincial Parliament,male,1914,1994,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7381818,Russell Temple Kelley,member of the Ontario Provincial Parliament,male,1877,1952,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7383346,Rutherford Lester Whiting,member of the House of Commons of Canada,male,1930,2014,Liberal Party of Canada
http://www.wikidata.org/entity/Q7386100,Réginald Bélair,member of the House of Commons of Canada,male,1949,2020,Liberal Party of Canada
http://www.wikidata.org/entity/Q7386122,Rémi-Ferdinand Rinfret,Member of the National Assembly of Quebec,male,1819,1901,Conservative Party of Quebec
http://www.wikidata.org/entity/Q7406078,Salter Hayden,member of the Senate of Canada,male,1896,1987,Liberal Party of Canada
http://www.wikidata.org/entity/Q7341797,Robert Bain,member of the Ontario Provincial Parliament,male,1946,NA,Ontario New Democratic Party
http://www.wikidata.org/entity/Q7342035,Robert Benoit,Member of the National Assembly of Quebec,male,1944,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q7342191,Robert Bogle,member of Alberta Legislative Assembly,male,1943,NA,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7342438,Robert Bruce,member of the Yukon Legislative Assembly,male,1940,NA,Yukon New Democratic Party
http://www.wikidata.org/entity/Q7343403,Robert Daudlin,member of the House of Commons of Canada,male,1940,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q7343990,Robert Edwin Clapp,member of the Ontario Provincial Parliament,male,1855,NA,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7344829,Robert Goguen,member of the House of Commons of Canada,male,1957,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q7346770,Robert LeSage,Member of the National Assembly of Quebec,male,1937,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q7346954,Robert Llewellyn Lyons,Member of the Legislative Assembly of Saskatchewan,male,1948,NA,Saskatchewan New Democratic Party
http://www.wikidata.org/entity/Q7341994,Robert Beith,member of the House of Commons of Canada,male,1843,1922,Liberal Party of Canada
http://www.wikidata.org/entity/Q7341994,Robert Beith,member of the Senate of Canada,male,1843,1922,Liberal Party of Canada
http://www.wikidata.org/entity/Q7342003,Robert Bell,member of the Ontario Provincial Parliament,male,1827,1883,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7342133,Robert Blackburn,member of the House of Commons of Canada,male,1828,1894,Liberal Party of Canada
http://www.wikidata.org/entity/Q7342186,Robert Bockstael,member of the House of Commons of Canada,male,1923,2017,Liberal Party of Canada
http://www.wikidata.org/entity/Q7342220,Robert Borrie,member of the House of Commons of Canada,male,1926,1999,Liberal Party of Canada
http://www.wikidata.org/entity/Q7342229,Robert Boston,member of the House of Commons of Canada,male,1836,1922,Liberal Party of Canada
http://www.wikidata.org/entity/Q7342366,Robert Brisco,member of the House of Commons of Canada,male,1928,2004,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q7342635,Robert C. Mitchell,member of the Ontario Provincial Parliament,male,1931,2007,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7342706,Robert Campbell,member of Alberta Legislative Assembly,male,1871,1965,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7342709,Robert Campbell,member of the House of Commons of Canada,male,1818,1887,Liberal Party of Canada
http://www.wikidata.org/entity/Q7342712,Robert Campbell,Legislative Assembly of Prince Edward Island,male,1922,1992,Prince Edward Island Liberal Party
http://www.wikidata.org/entity/Q7342760,Robert Carlin,member of the Ontario Provincial Parliament,male,1901,1991,Co-operative Commonwealth Federation (Ontario Section)
http://www.wikidata.org/entity/Q7342843,Robert Chambers,member of the Nova Scotia House of Assembly,male,1813,1875,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q7342875,Robert Charles Matthews,member of the House of Commons of Canada,male,1871,1952,Conservative Party of Canada
http://www.wikidata.org/entity/Q7342921,Robert Christie,member of the Ontario Provincial Parliament,male,1826,1914,Ontario Liberal Party
http://www.wikidata.org/entity/Q7343001,Robert Coates,member of the House of Commons of Canada,male,1928,2016,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q7343232,Robert Cruise,member of the House of Commons of Canada,male,1868,1932,Liberal Party of Canada
http://www.wikidata.org/entity/Q7343253,Robert Cunningham,member of the House of Commons of Canada,male,1836,1874,Liberal Party of Canada
http://www.wikidata.org/entity/Q7343263,Robert Curtis Clark,member of Alberta Legislative Assembly,male,1937,2020,Alberta Social Credit Party
http://www.wikidata.org/entity/Q7343461,Robert Deachman,member of the House of Commons of Canada,male,1878,1955,Liberal Party of Canada
http://www.wikidata.org/entity/Q7343612,Robert Doull,member of the House of Commons of Canada,male,1828,1906,Liberal-Conservative Party
http://www.wikidata.org/entity/Q7343942,Robert Eaton,member of Alberta Legislative Assembly,male,1871,1964,Liberal Party of Canada
http://www.wikidata.org/entity/Q7343942,Robert Eaton,member of Alberta Legislative Assembly,male,1871,1964,Alberta Liberal Party
http://www.wikidata.org/entity/Q7343997,Robert Edwy Ryerson,member of the House of Commons of Canada,male,1865,1958,Conservative Party of Canada
http://www.wikidata.org/entity/Q7344008,Robert Elgie,member of the Ontario Provincial Parliament,male,1929,2013,Progressive Conservative Party of Ontario
http://www.wikidata.org/entity/Q7344077,Robert Emmett Finn,member of the House of Commons of Canada,male,1877,1951,Liberal Party of Canada
http://www.wikidata.org/entity/Q7344077,Robert Emmett Finn,member of the House of Commons of Canada,male,1877,1951,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q7344077,Robert Emmett Finn,member of the Nova Scotia House of Assembly,male,1877,1951,Liberal Party of Canada
http://www.wikidata.org/entity/Q7344077,Robert Emmett Finn,member of the Nova Scotia House of Assembly,male,1877,1951,Nova Scotia Liberal Party
http://www.wikidata.org/entity/Q7344115,Robert Ethelbert Beattie,member of the House of Commons of Canada,male,1875,1925,Liberal Party of Canada
http://www.wikidata.org/entity/Q7344239,Robert Fair,member of the House of Commons of Canada,male,1891,1954,Social Credit Party of Canada
http://www.wikidata.org/entity/Q7344239,Robert Fair,member of the House of Commons of Canada,male,1891,1954,New Democracy
http://www.wikidata.org/entity/Q7344306,Robert Ferguson,member of the Ontario Provincial Parliament,male,1834,1901,Ontario Liberal Party
http://www.wikidata.org/entity/Q7344349,Robert Fischer,member of Alberta Legislative Assembly,male,1937,2020,Progressive Conservative Association of Alberta
http://www.wikidata.org/entity/Q7344433,Robert Forke,member of the House of Commons of Canada,male,1860,1934,Liberal Party of Canada
